Year,Month,Date,Treatment/Control,SGL,Plot,Transect,Trap,ID,Recapture?,Specimen.Species,Sex?,Age?,Total.WT,Bag.WT,Animal.Weight,Ear.length,Foot.length,Tail.length,Body.length,Larvae,Nymphs,Ticks.Total,Fleas ,Other.Ectoparasites,
2022,July,7/21/2022,C,SGL33,SUMMER CONTROL,,18,RED470,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/21/2022,C,SGL33,SPRING CONTROL,,15,RED482,N,WFM ,M,AD,46,19,27,1.4,,,,,,2,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,5,GREEN90,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,13,RED188,Y,WFM ,F,AD,31,10.5,20.5,1.4,,,,,,0,,,
2022,July,7/22/2022,C,SGL33,FALL CONTROL,,13,RED188,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,30,RED328,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,21,RED354,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,28,RED390,N,WFM ,F,AD,27,9,18,1.3,,,,,,0,,,
2022,July,7/22/2022,C,SGL33,FALL CONTROL,,27,RED402,N,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,2,RED408,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SUMMER CONTROL,,8,RED409,N,WFM ,M,AD,40,22,18,1.3,,,,,,0,1,,
2022,July,7/22/2022,C,SGL33,SUMMER CONTROL,,27,RED417,N,WFM ,M,AD,35,11,24,1.3,,,,,,1,,,
2022,July,7/22/2022,C,SGL33,SUMMER CONTROL,,2,RED419,N,WFM ,M,AD,34,16,18,1.5,,,,,,1,1,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,18,RED421,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SUMMER CONTROL,,4,RED426,N,WFM ,M,AD,31,11,20,1.4,,,,,,0,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,23,RED433,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SUMMER CONTROL,,7,RED448,N,WFM ,M,AD,41,25,16,1.6,,,,,,0,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,12,RED451,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,27,RED458,N,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,SPRING CONTROL,,10,RED469,Y,WFM ,,,,,,,,,,,,,,,
2022,July,7/22/2022,C,SGL33,FALL CONTROL,,26,RED498,N,WFM ,M,AD,43,22,21,1.5,,,,,,5,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,17,RED102,N,WFM ,F,AD,32,9,23,1.4,,,,,,0,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,15,RED105,N,WFM ,M,JUV,25,12,13,1.3,,,,,,12,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,20,RED107,N,WFM ,M,AD,31,10,21,1.3,,,,,,8,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,3,RED117,N,WFM ,M,AD,32,10,22,1.4,,,,,,7,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,10,RED140,N,WFM ,F,JUV,37,17,20,1.2,,,,,,24,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,27,RED354,Y,WFM ,F,AD,37.5,12.5,25,1.2,,,,,,8,,,
2022,June,6/1/2022,C,SGL176,SPRING CONTROL,,7,RED66,N,WFM ,M,JUV,25,8,17,1.3,,,,,,13,,,
2022,June,6/1/2022,C,SGL176,SUMMER CONTROL,,28,RED90,N,WFM ,F,AD,34,10,24,1.4,,,,,,3,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,13,RED102,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,10,RED104,N,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,20,RED105,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,4,RED117,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,11,RED138,N,WFM ,M,AD,34,10,24,1.4,,,,,,12,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,6,RED141,N,WFM ,F,JUV,39,24,15,1.4,,,,,,15,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,14,RED64,N,WFM ,M,JUV,30.5,13,17.5,1.4,,,,,,7,,,
2022,June,6/3/2022,C,SGL176,SUMMER CONTROL,,24,RED82,N,WFM ,F,JUV,27,11,16,1.4,,,,,,0,,,
2022,June,6/6/2022,C,SGL176,FALL CONTROL,,19,GREEN35,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,20,RED105,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,26,RED107,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,12,RED110,N,WFM ,M,JUV,31,18,13,1.2,,,,,,9,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,14,RED111,N,WFM ,M,JUV,24,10,14,1.3,,,,,,7,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,10,RED140,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,5,RED141,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,2,RED52,N,WFM ,F,AD,37,10,27,1.3,,,,,,6,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,16,RED64,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,3,RED85,N,WFM ,M,AD,26,10,16,1.4,,,,,,15,,,
2022,June,6/6/2022,C,SGL176,FALL CONTROL,,29,RED87,N,WFM ,M,AD,26,9,17,1.4,,,,,,2,,,
2022,June,6/6/2022,C,SGL176,SUMMER CONTROL,,26,RED90,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,10,GREEN54,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SUMMER CONTROL,,18,GREEN69,N,WFM ,M,AD,29,8,21,,,,,,,10,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,3,GREEN70,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SUMMER CONTROL,,10,GREEN72,N,WFM ,F,AD,50,28,22,1.5,,,,,,1,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,22,GREEN74,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SUMMER CONTROL,,14,GREEN76,N,WFM ,M,AD,37,8,29,1.5,,,,,,19,,,
2022,June,6/1/2022,C,SGL33,FALL CONTROL,,21,GREEN79,N,WFM ,M,JUV,33,20,13,1.1,,,,,,6,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,15,GREEN82,N,WFM ,M,AD,35,15,20,1.5,,,,,,7,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,14,GREEN83,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,30,GREEN84,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,SUMMER CONTROL,,3,GREEN86,N,WFM ,M,AD,25,8,17,1.5,,,,,,7,,,
2022,June,6/1/2022,C,SGL33,SPRING CONTROL,,5,GREEN90,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/1/2022,C,SGL33,FALL CONTROL,,4,GREEN91,N,WFM ,M,AD,42,21,21,1.5,,,,,,17,,,
2022,June,6/1/2022,C,SGL33,SUMMER CONTROL,,7,GREEN93,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,13,GREEN54,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,30,GREEN56,N,WFM ,M,AD,33,15,18,1.5,,,,,,0,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,22,GREEN58,N,WFM ,M,AD,35,12,23,1.7,,,,,,1,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,21,GREEN60,N,WFM ,M,JUV,43,28,15,1.6,,,,,,16,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,18,GREEN62,N,WFM ,M,JUV,38,22,16,1.2,,,,,,9,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,15,GREEN64,Y,WFM ,M,AD,55,29,26,1.4,,,,,,15,,,
2022,June,6/3/2022,C,SGL33,SUMMER CONTROL,,7,GREEN72,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,24,GREEN74,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SUMMER CONTROL,,14,GREEN76,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,17,GREEN82,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,18,GREEN83,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SPRING CONTROL,,27,GREEN84,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,SUMMER CONTROL,,18,GREEN87,N,WFM ,M,JUV,37,22,15,1.4,,,,,,14,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,7,GREEN91,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,18,RED13,N,WFM ,M,JUV,40,26,14,1.7,,,,,,14,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,2,RED164,N,WFM ,F,JUV,38,24,14,1.6,,,,,,35,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,23,RED173,N,WFM ,M,AD,30,15,15,1.8,,,,,,11,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,17,RED23,N,WFM ,M,AD,36,15,21,1.3,,,,,,3,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,19,RED30,N,WFM ,F,AD,29,9,20,1.4,,,,,,0,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,3,RED346,N,WFM ,M,AD,34,10,24,1.5,,,,,,0,,,
2022,June,6/3/2022,C,SGL33,FALL CONTROL,,25,RED4,N,WFM ,M,AD,46,23,23,1.3,,,,,,11,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,20,RED13,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,15,RED154,N,WFM ,F,JUV,34,17,17,1.2,,,,,,29,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,1,RED164,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,12,RED17,N,WFM ,M,AD,41,20,21,1,,,,,,7,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,18,RED188,N,WFM ,M,AD,44,28,16,1.2,,,,,,17,1,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,13,RED192,N,WFM ,M,AD,43,25,18,1.4,,,,,,0,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,17,RED23,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,16,RED30,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,6,RED346,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,23,RED4,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,19,RED44,N,WFM ,F,AD,34,15,19,1.3,,,,,,1,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,9,RED46,N,WFM ,F,AD,34,17,17,1.3,,,,,,0,,,
2022,June,6/5/2022,C,SGL33,FALL CONTROL,,24,RED79,N,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,22,GREEN58,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,3,GREEN70,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,24,GREEN74,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,19,GREEN82,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,4,GREEN90,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,3,RED164,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,25,RED17,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,26,RED174,N,WFM ,M,AD,28,10,18,1.7,,,,,,8,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,19,RED188,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,SPRING CONTROL,,21,RED191,N,WFM ,M,AD,32,12.5,19.5,1.4,,,,,,10,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,18,RED192,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,11,RED4,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/6/2022,C,SGL33,FALL CONTROL,,20,RED44,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/7/2022,C,SGL33,SUMMER CONTROL,,4,GREEN76,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/7/2022,C,SGL33,SUMMER CONTROL,,3,GREEN86,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/7/2022,C,SGL33,SUMMER CONTROL,,12,GREEN87,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/7/2022,C,SGL33,SUMMER CONTROL,,19,GREEN92,Y,WFM ,,,,,,,,,,,,,,,
2022,June,6/7/2022,C,SGL33,SUMMER CONTROL,,17,GREEN93,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,1,3477,Y,WFM ,M,AD,43,17,26,1.5,,,,,,2,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,17,RED499,Y,WFM ,M,AD,43,19,24,1.3,,,,,,7,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,10,TEAL103,Y,WFM ,F,AD,29,9,20,1.5,,,,,,11,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,28,TEAL104,N,WFM ,M,AD,47,30,17,1,,,,,,7,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,29,TEAL107,N,WFM ,M,AD,27,8,19,1.2,,,,,,8,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,14,TEAL112,N,WFM ,F,AD,35,14,21,1.3,,,,,,0,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,17,TEAL113,N,WFM ,M,AD,41,26,15,1.4,,,,,,17,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,12,TEAL115,N,WFM ,F,AD,40,10,30,2,,,,,,14,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,19,TEAL127,Y,WFM ,F,AD,31,10,21,1,,,,,,3,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,21,TEAL129,N,WFM ,F,AD,39,19,20,1.4,,,,,,0,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,4,TEAL141,N,WFM ,M,AD,55,21,34,1.3,,,,,,6,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,13,TEAL144,N,WFM ,M,JUV,22,7,15,1.3,,,,,,28,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,25,TEAL145,N,WFM ,F,JUV,33,18,15,1.1,,,,,,0,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,23,TEAL149,N,WFM ,M,JUV,28,9,19,1.5,,,,,,3,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,23,TEAL150,N,WFM ,F,JUV,38,25,13,1.3,,,,,,5,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,16,TEAL152,N,WFM ,F,AD,47,,,,,,,,,3,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,5,TEAL156,N,WFM ,F,JUV,27,10,17,1.4,,,,,,10,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,30,TEAL159,N,WFM ,M,AD,47,17,30,1.5,,,,,,19,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,3,TEAL161,N,WFM ,M,AD,40,22,18,1.3,,,,,,6,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,5,TEAL163,N,WFM ,F,AD,29,10,19,1.8,,,,,,11,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,12,TEAL174,N,WFM ,M,AD,37,15,22,1.7,,,,,,22,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,17,TEAL175,N,WFM ,M,AD,40,21,19,1.4,,,,,,2,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,26,TEAL177,N,WFM ,M,AD,27,12,15,1.3,,,,,,22,,,
2022,May,5/17/2022,C,SGL103 NORTH,FALL CONTROL,,24,TEAL179,Y,WFM ,M,AD,36,12,24,1.2,,,,,,2,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,8,TEAL185,N,WFM ,M,JUV,50,31,19,1.9,,,,,,12,,,
2022,May,5/17/2022,C,SGL103 NORTH,SPRING CONTROL,,10,TEAL194,N,WFM ,M,AD,56,20,36,,,,,,,13,,,
2022,May,5/17/2022,C,SGL103 NORTH,SUMMER CONTROL,,3,TEAL200,N,WFM ,F,AD,34,9,25,1.4,,,,,,0,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,11,TEAL103,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,30,TEAL104,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,20,TEAL129,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,4,TEAL141,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,24,TEAL145,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,15,TEAL149,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,6,TEAL156,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,1,TEAL16,N,WFM ,M,JUV,27.5,9,18.5,1.3,,,,,,9,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,5,TEAL161,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,5,TEAL163,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,17,TEAL175,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,7,TEAL185,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,10,TEAL194,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,2,TEAL32,N,WFM ,M,AD,48,22.5,25.5,1.1,,,,,,2,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,27,TEAL35,N,WFM ,M,AD,45,26,19,1.2,,,,,,8,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,28,TEAL51,N,WFM ,F,JUV,26,9,17,1.5,,,,,,1,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,8,TEAL53,N,WFM ,F,AD,42,23.5,18.5,1.3,,,,,,18,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,6,TEAL63,N,WFM ,M,JUV,24,11,13,1.2,,,,,,2,,,
2022,May,5/18/2022,C,SGL103 NORTH,FALL CONTROL,,12,TEAL78,N,WFM ,F,JUV,30,11,19,1.2,,,,,,2,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,1,TEAL79,N,WFM ,F,AD,36,13,23,1.5,,,,,,6,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,12,TEAL84,N,WFM ,M,AD,38,9,29,1.6,,,,,,19,,,
2022,May,5/18/2022,C,SGL103 NORTH,SUMMER CONTROL,,8,TEAL92,N,WFM ,F,AD,47,22,25,1.5,,,,,,5,,,
2022,May,5/18/2022,C,SGL103 NORTH,SPRING CONTROL,,19,TEAL94,N,WFM ,M,JUV,24,12,12,1.2,,,,,,12,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,19,TEAL129,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,28,TEAL145,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,11,TEAL149,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,14,TEAL152,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,7,TEAL156,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,30,TEAL159,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,5,TEAL161,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,6,TEAL174,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,17,TEAL175,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,28,TEAL2 ,Y,WFM ,F,AD,32,11,21,1.7,,,,,,14,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,29,TEAL23,N,WFM ,M,JUV,26,9,17,1.7,,,,,,3,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,3,TEAL35,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,4,TEAL4,N,WFM ,M,AD,62,37,25,1.3,,,,,,21,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,22,TEAL44,N,WFM ,F,JUV,36,20,16,1.6,,,,,,6,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,20,TEAL5,N,WFM ,F,AD,55,30,25,1.8,,,,,,1,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,25,TEAL50,N,WFM ,M,AD,50,22,28,1.3,,,,,,11,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,27,TEAL56,N,WFM ,F,JUV,56,29,27,1.2,,,,,,51,,,
2022,May,5/19/2022,C,SGL103 NORTH,SUMMER CONTROL,,14,TEAL65,N,WFM ,M,JUV,46,26.5,19.5,1.4,,,,,,2,,,
2022,May,5/19/2022,C,SGL103 NORTH,SUMMER CONTROL,,29,TEAL66,N,WFM ,F,AD,47.5,21.5,26,1.3,,,,,,1,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,1,TEAL68,N,WFM ,F,AD,80,54,26,1.4,,,,,,1,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,13,TEAL78,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/19/2022,C,SGL103 NORTH,SPRING CONTROL,,19,TEAL8 ,N,WFM ,M,JUV,36,20,16,1.4,,,,,,16,,,
2022,May,5/19/2022,C,SGL103 NORTH,FALL CONTROL,,15,TEAL86,N,WFM ,M,JUV,47,30,17,1.5,,,,,,1,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,18,TEAL129,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,5,TEAL145,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,6,TEAL161,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,7,TEAL174,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,12,TEAL175,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,10,TEAL179,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,28,TEAL19,N,WFM ,F,JUV,29,9,20,1.4,,,,,,0,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,29,TEAL23,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,23,TEAL35,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,21,TEAL44,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,13,TEAL86,Y,WFM ,,,,,,,,,,,,,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,15,TEAL93,N,WFM ,M,JUV,53,35.5,17.5,1.3,,,,,,4,,,
2022,May,5/20/2022,C,SGL103 NORTH,FALL CONTROL,,11,TEAL97,N,WFM ,F,JUV,48,32.5,15.5,1.2,,,,,,5,,,
2022,May,5/17/2022,C,SGL103 SOUTH,FALL CONTROL,,26,3231,Y,WFM ,F,AD,46,14,32,1.4,,,,,,8,,,
2022,May,5/17/2022,C,SGL103 SOUTH,SPRING CONTROL,,10,3237,N,WFM ,F,AD,46,21,25,1.2,,,,,,4,,,
2022,May,5/17/2022,C,SGL103 SOUTH,FALL CONTROL,,28,3251,N,WFM ,F,AD,42,13,29,1.5,,,,,,1,,,
2022,May,5/17/2022,C,SGL103 SOUTH,FALL CONTROL,,22,3276,Y,WFM ,F,AD,42,15,27,1.4,,,,,,4,,,
